bmi,gender,is_training,name
27.9669731657,Male,1,img_723.bmp
33.2230623819,Female,1,img_724.bmp
25.8401596303,Female,1,img_725.bmp
22.629112426,Female,1,img_726.bmp
19.9668639053,Female,1,img_727.bmp
32.839100346,Female,1,img_728.bmp
23.7171280277,Female,1,img_729.bmp
38.7885742188,Female,1,img_730.bmp
35.3559570312,Female,1,img_731.bmp
30.6945867677,Female,1,img_732.bmp
26.6228558699,Female,1,img_733.bmp
35.2584876543,Male,1,img_736.bmp
24.4097222222,Male,1,img_737.bmp
43.5743801653,Female,1,img_738.bmp
29.0495867769,Female,1,img_739.bmp
49.6131064902,Male,1,img_740.bmp
32.1894559966,Male,1,img_741.bmp
33.891184573,Female,1,img_743.bmp
34.0789473684,Male,1,img_744.bmp
23.0032894737,Male,1,img_745.bmp
37.7290298367,Male,1,img_746.bmp
26.5158566335,Male,1,img_747.bmp
32.3203227622,Male,1,img_748.bmp
22.6901857759,Male,1,img_749.bmp
37.6528040328,Male,1,img_750.bmp
23.9206049149,Male,1,img_751.bmp
39.5285467128,Male,1,img_752.bmp
31.9269031142,Male,1,img_753.bmp
37.072265625,Female,1,img_754.bmp
33.2963867188,Female,1,img_755.bmp
44.7040863177,Female,1,img_756.bmp
32.7614784206,Female,1,img_757.bmp
39.4858908895,Female,1,img_758.bmp
30.2284332169,Female,1,img_759.bmp
31.1476124885,Female,1,img_760.bmp
25.1763085399,Female,1,img_761.bmp
36.0191579416,Male,1,img_762.bmp
27.5624860771,Male,1,img_763.bmp
29.4112244898,Male,1,img_764.bmp
25.8244897959,Male,1,img_765.bmp
52.4186095358,Female,1,img_766.bmp
45.7739970594,Female,1,img_767.bmp
43.0663844954,Female,1,img_768.bmp
40.2474938739,Female,1,img_769.bmp
43.5743801653,Female,1,img_770.bmp
27.4357208448,Female,1,img_771.bmp
41.19140625,Female,1,img_772.bmp
27.4609375,Female,1,img_773.bmp
31.1150295858,Female,1,img_774.bmp
23.2946745562,Female,1,img_775.bmp
21.663877551,Male,1,img_776.bmp
18.6510204082,Male,1,img_777.bmp
33.6700824237,Female,1,img_778.bmp
25.0568055246,Female,1,img_779.bmp
29.088636841,Female,1,img_780.bmp
21.7057340895,Female,1,img_781.bmp
47.4633487654,Male,1,img_782.bmp
40.8184799383,Male,1,img_783.bmp
33.9023919753,Male,1,img_784.bmp
23.0536265432,Male,1,img_785.bmp
24.6891259105,Female,1,img_786.bmp
20.1170655567,Female,1,img_787.bmp
40.2887110727,Female,1,img_788.bmp
27.365916955,Female,1,img_789.bmp
36.7501929012,Male,1,img_790.bmp
30.9189814815,Male,1,img_791.bmp
42.5342194009,Male,1,img_792.bmp
27.1940091252,Male,1,img_793.bmp
34.4326530612,Male,1,img_794.bmp
25.8244897959,Male,1,img_795.bmp
40.6828703704,Male,1,img_796.bmp
29.8341049383,Male,1,img_797.bmp
27.6895918367,Male,1,img_798.bmp
24.1028571429,Male,1,img_799.bmp
40.6828703704,Male,1,img_800.bmp
21.6975308642,Male,1,img_801.bmp
29.5316110061,Male,1,img_802.bmp
21.4104179794,Male,1,img_803.bmp
26.7763157895,Male,1,img_804.bmp
23.125,Male,1,img_805.bmp
41.5547006943,Male,1,img_806.bmp
32.979921186,Male,1,img_807.bmp
42.4924444444,Male,1,img_808.bmp
29.3697777778,Male,1,img_809.bmp
45.5743243243,Male,1,img_810.bmp
25.6756756757,Male,1,img_811.bmp
36.6145833333,Female,1,img_812.bmp
25.7658179012,Female,1,img_813.bmp
36.3119834711,Male,1,img_814.bmp
26.6287878788,Male,1,img_815.bmp
27.4609375,Female,1,img_816.bmp
24.0283203125,Female,1,img_817.bmp
37.9423174228,Male,1,img_818.bmp
24.8996458087,Male,1,img_819.bmp
29.0948669712,Female,1,img_821.bmp
25.3971854652,Male,1,img_822.bmp
22.1487082546,Male,1,img_823.bmp
26.4560946746,Male,1,img_825.bmp
44.9890738814,Female,1,img_826.bmp
35.8449531738,Female,1,img_827.bmp
38.3910943079,Male,1,img_828.bmp
25.8401596303,Male,1,img_829.bmp
27.4357208448,Female,1,img_830.bmp
24.2079889807,Female,1,img_831.bmp
33.6700824237,Female,1,img_832.bmp
29.7549565605,Female,1,img_833.bmp
40.1714285714,Male,1,img_834.bmp
35.15,Male,1,img_835.bmp
54.7697368421,Male,1,img_836.bmp
30.4276315789,Male,1,img_837.bmp
35.5804081633,Female,1,img_838.bmp
29.4112244898,Female,1,img_839.bmp
38.2418981481,Male,1,img_840.bmp
26.9863040123,Male,1,img_841.bmp
22.6713249127,Female,1,img_842.bmp
20.9709755442,Female,1,img_843.bmp
44.7040863177,Female,1,img_844.bmp
31.7931588613,Female,1,img_845.bmp
31.0011259148,Male,1,img_846.bmp
27.0435353725,Male,1,img_847.bmp
39.7450902599,Male,1,img_848.bmp
33.4695496925,Male,1,img_849.bmp
27.0926709735,Female,1,img_850.bmp
20.8284695923,Female,1,img_851.bmp
35.6183148808,Male,1,img_852.bmp
26.3839369488,Male,1,img_853.bmp
34.1671983487,Male,1,img_854.bmp
26.1200975793,Male,1,img_855.bmp
50.853587963,Male,1,img_856.bmp
34.5804398148,Male,1,img_857.bmp
27.4609375,Female,1,img_858.bmp
21.4538574219,Female,1,img_859.bmp
29.3723599633,Female,1,img_862.bmp
25.8218549128,Female,1,img_863.bmp
42.5342194009,Male,1,img_864.bmp
32.074985122,Male,1,img_865.bmp
33.4955632716,Male,1,img_866.bmp
28.7492283951,Male,1,img_867.bmp
44.7040863177,Female,1,img_868.bmp
31.4703856749,Female,1,img_869.bmp
39.5285467128,Male,1,img_870.bmp
28.1260813149,Male,1,img_871.bmp
35.8673469388,Male,1,img_872.bmp
27.9765306122,Male,1,img_873.bmp
30.4651045603,Female,1,img_874.bmp
24.4429327286,Female,1,img_875.bmp
37.072265625,Female,1,img_876.bmp
31.7517089844,Female,1,img_877.bmp
41.5976331361,Male,1,img_878.bmp
23.2946745562,Male,1,img_879.bmp
34.2073961938,Male,1,img_880.bmp
30.7106401384,Male,1,img_881.bmp
31.8693333333,Male,1,img_882.bmp
25.6204444444,Male,1,img_883.bmp
50.0298438935,Female,1,img_884.bmp
22.5941230487,Female,1,img_885.bmp
28.5885736957,Male,1,img_886.bmp
22.3130331283,Male,1,img_887.bmp
34.9229226999,Female,1,img_888.bmp
23.9605702829,Female,1,img_889.bmp
33.9023919753,Male,1,img_890.bmp
25.7658179012,Male,1,img_891.bmp
38.0082179931,Female,1,img_892.bmp
27.365916955,Female,1,img_893.bmp
39.4540816327,Female,1,img_894.bmp
35.15,Female,1,img_895.bmp
42.5965693918,Female,1,img_896.bmp
38.8380485632,Female,1,img_897.bmp
25.4990817264,Female,1,img_898.bmp
21.4644168962,Female,1,img_899.bmp
40.9012812434,Male,1,img_900.bmp
31.3035076665,Male,1,img_901.bmp
40.2665088757,Female,1,img_902.bmp
32.9453254438,Female,1,img_903.bmp
35.5275878906,Female,1,img_904.bmp
24.0283203125,Female,1,img_905.bmp
28.12,Female,1,img_906.bmp
22.4569444444,Female,1,img_907.bmp
34.1668319778,Male,1,img_908.bmp
24.4048799841,Male,1,img_909.bmp
51.3655832703,Female,1,img_910.bmp
40.5610985135,Female,1,img_911.bmp
43.536199599,Male,1,img_912.bmp
34.7663176654,Male,1,img_913.bmp
31.0651855469,Female,1,img_914.bmp
27.4609375,Female,1,img_915.bmp
32.5462962963,Male,1,img_916.bmp
23.0536265432,Male,1,img_917.bmp
32.687067474,Male,1,img_918.bmp
26.6057525952,Male,1,img_919.bmp
39.0478079746,Male,1,img_920.bmp
24.4048799841,Male,1,img_921.bmp
40.4423725451,Male,1,img_922.bmp
29.285855981,Male,1,img_923.bmp
31.5278407659,Female,1,img_924.bmp
26.5684051398,Female,1,img_925.bmp
35.1426170972,Male,1,img_926.bmp
29.9745851712,Male,1,img_927.bmp
46.8076034447,Female,1,img_928.bmp
27.6120562907,Female,1,img_929.bmp
30.3415274911,Male,1,img_930.bmp
25.0647401013,Male,1,img_931.bmp
40.3466483012,Female,1,img_932.bmp
24.3693755739,Female,1,img_933.bmp
30.1792929293,Female,1,img_934.bmp
23.4010560147,Female,1,img_935.bmp
28.3627322199,Male,1,img_936.bmp
22.4263464065,Male,1,img_937.bmp
33.6351351351,Male,1,img_938.bmp
22.8513513514,Male,1,img_939.bmp
25.0647401013,Male,1,img_940.bmp
21.7667479827,Male,1,img_941.bmp
31.0545910494,Male,1,img_942.bmp
26.9863040123,Male,1,img_943.bmp
36.9145137576,Female,1,img_944.bmp
28.0550304558,Female,1,img_945.bmp
41.6569391847,Female,1,img_946.bmp
34.9229226999,Female,1,img_947.bmp
45.5122912366,Male,1,img_948.bmp
29.0223306436,Male,1,img_949.bmp
35.723877551,Male,1,img_950.bmp
26.8287755102,Male,1,img_951.bmp
27.6325683594,Female,1,img_952.bmp
21.96875,Female,1,img_953.bmp
34.006987369,Female,1,img_954.bmp
27.3945176028,Female,1,img_955.bmp
59.6144,Male,1,img_956.bmp
38.7431111111,Male,1,img_957.bmp
29.1560570988,Male,1,img_958.bmp
25.0877700617,Male,1,img_959.bmp
44.7040863177,Female,1,img_960.bmp
30.5020661157,Female,1,img_961.bmp
25.0149219467,Male,1,img_962.bmp
20.9802571166,Male,1,img_963.bmp
32.7722674073,Male,1,img_964.bmp
29.9831382662,Male,1,img_965.bmp
41.5346679688,Female,1,img_966.bmp
36.2141113281,Female,1,img_967.bmp
32.0789359862,Male,1,img_968.bmp
24.4772923875,Male,1,img_969.bmp
36.3101536911,Female,1,img_970.bmp
30.9964726631,Female,1,img_971.bmp
36.3101536911,Female,1,img_972.bmp
24.4429327286,Female,1,img_973.bmp
40.2341311134,Female,1,img_974.bmp
33.650364204,Female,1,img_975.bmp
33.2781065089,Female,1,img_976.bmp
26.6224852071,Female,1,img_977.bmp
28.2634693878,Male,1,img_978.bmp
25.3940816327,Male,1,img_979.bmp
33.2230623819,Male,1,img_980.bmp
23.6252888049,Male,1,img_981.bmp
40.2341311134,Female,1,img_982.bmp
27.4323621228,Female,1,img_983.bmp
62.4091836735,Male,1,img_984.bmp
38.0193877551,Male,1,img_985.bmp
37.3020408163,Male,1,img_986.bmp
26.5418367347,Male,1,img_987.bmp
44.2806752331,Female,1,img_988.bmp
35.4245401864,Female,1,img_989.bmp
32.4461538462,Female,1,img_990.bmp
24.459408284,Female,1,img_991.bmp
40.1714285714,Male,1,img_992.bmp
34.4326530612,Male,1,img_993.bmp
34.698117539,Female,1,img_994.bmp
26.6287878788,Female,1,img_995.bmp
32.074985122,Male,1,img_996.bmp
26.4967268399,Male,1,img_997.bmp
40.8481445312,Female,1,img_998.bmp
33.9829101562,Female,1,img_999.bmp
42.2408267906,Male,1,img_1000.bmp
36.045505528,Male,1,img_1001.bmp
31.1667387543,Male,1,img_1002.bmp
23.5650951557,Male,1,img_1003.bmp
43.22298953,Female,1,img_1004.bmp
29.1285364224,Female,1,img_1005.bmp
29.285855981,Male,1,img_1006.bmp
22.3130331283,Male,1,img_1007.bmp
46.6275510204,Female,1,img_1008.bmp
37.3020408163,Female,1,img_1009.bmp
56.277970679,Male,1,img_1010.bmp
29.5628858025,Male,1,img_1011.bmp
40.7631825859,Male,1,img_1012.bmp
26.252017264,Male,1,img_1013.bmp
38.7327823691,Female,1,img_1014.bmp
29.0495867769,Female,1,img_1015.bmp
39.7450902599,Male,1,img_1016.bmp
29.9831382662,Male,1,img_1017.bmp
26.6388067724,Female,1,img_1018.bmp
22.4823972051,Female,1,img_1019.bmp
35.2584876543,Male,1,img_1020.bmp
24.4097222222,Male,1,img_1021.bmp
31.2444444444,Male,1,img_1022.bmp
26.2453333333,Male,1,img_1023.bmp
40.8243243243,Male,1,img_1024.bmp
36.2027027027,Male,1,img_1025.bmp
34.1668319778,Female,1,img_1026.bmp
29.8436818092,Female,1,img_1027.bmp
41.8369371157,Male,1,img_1028.bmp
27.8912914104,Male,1,img_1029.bmp
28.2067901235,Male,1,img_1030.bmp
27.1219135802,Male,1,img_1031.bmp
40.2887110727,Female,1,img_1032.bmp
25.0854238754,Female,1,img_1033.bmp
28.0550304558,Male,1,img_1034.bmp
25.8401596303,Male,1,img_1035.bmp
45.1537629758,Male,1,img_1038.bmp
25.3894896194,Male,1,img_1039.bmp
29.3723599633,Male,1,img_1040.bmp
27.4357208448,Male,1,img_1041.bmp
40.8951022706,Male,1,img_1042.bmp
31.0011259148,Male,1,img_1043.bmp
29.0495867769,Female,1,img_1044.bmp
24.5307621671,Female,1,img_1045.bmp
38.3505256893,Male,1,img_1046.bmp
35.2824836342,Male,1,img_1047.bmp
52.1082754738,Male,1,img_1048.bmp
41.6866203791,Male,1,img_1049.bmp
32.6324301617,Male,1,img_1050.bmp
25.1018693552,Male,1,img_1051.bmp
29.267755102,Female,1,img_1052.bmp
22.9551020408,Female,1,img_1053.bmp
36.8021831143,Female,1,img_1054.bmp
26.6228558699,Female,1,img_1055.bmp
33.0511803214,Male,1,img_1056.bmp
31.5171592938,Male,1,img_1057.bmp
35.5405555556,Female,1,img_1058.bmp
32.8066666667,Female,1,img_1059.bmp
30.7024489796,Male,1,img_1060.bmp
24.9636734694,Male,1,img_1061.bmp
47.2416,Male,1,img_1062.bmp
39.2430222222,Male,1,img_1063.bmp
29.9831382662,Male,1,img_1064.bmp
24.2654235271,Male,1,img_1065.bmp
41.19140625,Female,1,img_1066.bmp
38.6169433594,Female,1,img_1067.bmp
63.9090909091,Female,1,img_1068.bmp
44.7040863177,Female,1,img_1069.bmp
23.1081081081,Male,1,img_1071.bmp
30.6804205515,Male,1,img_1072.bmp
27.8912914104,Male,1,img_1073.bmp
44.1809210526,Male,1,img_1074.bmp
29.8190789474,Male,1,img_1075.bmp
36.9756738988,Male,1,img_1076.bmp
26.5762656147,Male,1,img_1077.bmp
47.1248852158,Female,1,img_1078.bmp
31.6317722681,Female,1,img_1079.bmp
37.1189164371,Female,1,img_1080.bmp
30.6634527089,Female,1,img_1081.bmp
33.084251607,Female,1,img_1082.bmp
26.790174472,Female,1,img_1083.bmp
38.9473684211,Male,1,img_1084.bmp
32.8618421053,Male,1,img_1085.bmp
38.1182222222,Male,1,img_1086.bmp
27.4951111111,Male,1,img_1087.bmp
42.9611111111,Female,1,img_1088.bmp
31.2444444444,Female,1,img_1089.bmp
42.8738975418,Male,1,img_1090.bmp
36.2779133046,Male,1,img_1091.bmp
48.860770773,Female,1,img_1092.bmp
30.0681666295,Female,1,img_1093.bmp
32.1884030775,Male,1,img_1094.bmp
28.8904109589,Male,1,img_1095.bmp
39.3267746914,Male,1,img_1096.bmp
33.2243441358,Male,1,img_1097.bmp
24.4429327286,Female,1,img_1098.bmp
37.1013513514,Male,1,img_1100.bmp
25.5472972973,Male,1,img_1101.bmp
36.0140739351,Male,1,img_1102.bmp
25.0647401013,Male,1,img_1103.bmp
34.4054054054,Male,1,img_1104.bmp
28.3716216216,Male,1,img_1105.bmp
41.5346679688,Female,1,img_1106.bmp
35.0126953125,Female,1,img_1107.bmp
40.6177777778,Male,1,img_1108.bmp
23.7457777778,Male,1,img_1109.bmp
24.1385030864,Male,1,img_1110.bmp
23.7316743827,Male,1,img_1111.bmp
40.7212854592,Male,1,img_1112.bmp
28.1702043245,Male,1,img_1113.bmp
37.2719982179,Female,1,img_1114.bmp
32.573847182,Female,1,img_1115.bmp
47.5494276795,Female,1,img_1116.bmp
41.1485431842,Female,1,img_1117.bmp
44.2090835797,Female,1,img_1118.bmp
40.8083848428,Female,1,img_1119.bmp
31.6317722681,Female,1,img_1120.bmp
56.5269387755,Male,1,img_1122.bmp
37.0151020408,Male,1,img_1123.bmp
78.9081632653,Male,1,img_1124.bmp
48.2057142857,Male,1,img_1125.bmp
24.4097222222,Male,1,img_1126.bmp
40.8243243243,Male,1,img_1128.bmp
33.1216216216,Male,1,img_1129.bmp
24.2079889807,Female,1,img_1130.bmp
20.9802571166,Female,1,img_1131.bmp
41.5346679688,Female,1,img_1132.bmp
34.6694335938,Female,1,img_1133.bmp
42.2408267906,Male,1,img_1134.bmp
33.7926614325,Male,1,img_1135.bmp
31.0011259148,Male,1,img_1136.bmp
24.1413023081,Male,1,img_1137.bmp
34.7476586889,Female,1,img_1138.bmp
30.1755983351,Female,1,img_1139.bmp
46.0206308272,Male,1,img_1140.bmp
27.0545526681,Male,1,img_1141.bmp
31.7960722079,Male,1,img_1142.bmp
28.3096607816,Male,1,img_1143.bmp
38.0082179931,Female,1,img_1144.bmp
29.7984429066,Female,1,img_1145.bmp
31.7067346939,Male,1,img_1146.bmp
29.6981632653,Male,1,img_1147.bmp
38.1020507812,Female,1,img_1148.bmp
30.0354003906,Female,1,img_1149.bmp
28.7716962525,Male,1,img_1150.bmp
23.6875410914,Male,1,img_1151.bmp
29.0382785467,Male,1,img_1152.bmp
25.8455882353,Male,1,img_1153.bmp
41.3191836735,Male,1,img_1154.bmp
34.576122449,Male,1,img_1155.bmp
40.4423725451,Male,1,img_1156.bmp
27.8912914104,Male,1,img_1157.bmp
44.1930943892,Male,1,img_1158.bmp
39.5759054232,Male,1,img_1159.bmp
56.24,Male,1,img_1160.bmp
32.4942222222,Male,1,img_1161.bmp
37.7644628099,Female,1,img_1162.bmp
32.1159320478,Female,1,img_1163.bmp
23.8852157943,Female,1,img_1165.bmp
26.7577854671,Male,1,img_1166.bmp
25.9976211073,Male,1,img_1167.bmp
28.2863905325,Female,1,img_1168.bmp
19.9668639053,Female,1,img_1169.bmp
33.4695496925,Male,1,img_1170.bmp
26.4967268399,Male,1,img_1171.bmp
40.6177777778,Male,1,img_1174.bmp
30.1196444444,Male,1,img_1175.bmp
47.8231292517,Female,1,img_1176.bmp
34.5389266818,Female,1,img_1177.bmp
39.1512586322,Female,1,img_1178.bmp
32.2606371129,Female,1,img_1179.bmp
47.4671052632,Male,1,img_1180.bmp
41.3815789474,Male,1,img_1181.bmp
44.9456449098,Female,1,img_1182.bmp
36.8021831143,Female,1,img_1183.bmp
32.8480015012,Female,1,img_1184.bmp
24.6689810471,Female,1,img_1185.bmp
32.2806122449,Male,1,img_1186.bmp
21.5204081633,Male,1,img_1187.bmp
23.7747138398,Female,1,img_1188.bmp
20.1170655567,Female,1,img_1189.bmp
28.3391561408,Female,1,img_1190.bmp
21.1599032518,Female,1,img_1191.bmp
40.024003174,Male,1,img_1192.bmp
29.8436818092,Male,1,img_1193.bmp
38.616349481,Female,1,img_1194.bmp
30.7106401384,Female,1,img_1195.bmp
28.4780092593,Male,1,img_1196.bmp
26.4438657407,Male,1,img_1197.bmp
25.1071428571,Male,1,img_1198.bmp
22.237755102,Male,1,img_1199.bmp
45.1389160156,Female,1,img_1200.bmp
41.7062988281,Female,1,img_1201.bmp
31.3777028367,Male,1,img_1202.bmp
24.4048799841,Male,1,img_1203.bmp
42.3752777778,Female,1,img_1204.bmp
22.8475,Female,1,img_1205.bmp
32.9932432432,Male,1,img_1206.bmp
26.5743243243,Male,1,img_1207.bmp
33.891184573,Female,1,img_1208.bmp
21.7871900826,Female,1,img_1209.bmp
40.3466483012,Female,1,img_1210.bmp
23.8852157943,Female,1,img_1211.bmp
40.1001183432,Female,1,img_1212.bmp
35.6075739645,Female,1,img_1213.bmp
30.5409640944,Male,1,img_1214.bmp
28.1702043245,Male,1,img_1215.bmp
29.1903114187,Female,1,img_1216.bmp
22.9569636678,Female,1,img_1217.bmp
30.4065743945,Female,1,img_1218.bmp
25.8455882353,Female,1,img_1219.bmp
49.3305858766,Female,1,img_1220.bmp
37.2719982179,Female,1,img_1221.bmp
27.7518349534,Male,1,img_1222.bmp
23.5681412418,Male,1,img_1223.bmp
30.5121527778,Male,1,img_1224.bmp
24.8165509259,Male,1,img_1225.bmp
35.8201840894,Male,1,img_1226.bmp
25.4207758054,Male,1,img_1227.bmp
28.3190917969,Female,1,img_1228.bmp
25.5729980469,Female,1,img_1229.bmp
44.5888534434,Male,1,img_1230.bmp
34.8267967724,Male,1,img_1231.bmp
32.2806122449,Male,1,img_1232.bmp
24.8202040816,Male,1,img_1233.bmp
33.9023919753,Male,1,img_1234.bmp
23.7316743827,Male,1,img_1235.bmp
24.36357908,Male,1,img_1236.bmp
21.4104179794,Male,1,img_1237.bmp
28.2067901235,Male,1,img_1238.bmp
26.4438657407,Male,1,img_1239.bmp
41.8369371157,Male,1,img_1240.bmp
25.1021622694,Male,1,img_1241.bmp
38.9163069994,Male,1,img_1242.bmp
31.6607243385,Male,1,img_1243.bmp
32.9448223734,Female,1,img_1244.bmp
30.8193499622,Female,1,img_1245.bmp
28.1889062152,Female,1,img_1246.bmp
24.273780352,Female,1,img_1247.bmp
42.4781384875,Male,1,img_1248.bmp
34.9587164571,Male,1,img_1249.bmp
36.1542857143,Female,1,img_1250.bmp
31.1328571429,Female,1,img_1251.bmp
33.4680175781,Female,1,img_1252.bmp
24.8864746094,Female,1,img_1253.bmp
32.0945945946,Male,1,img_1254.bmp
21.8243243243,Male,1,img_1255.bmp
34.4531075963,Female,1,img_1256.bmp
26.6228558699,Female,1,img_1257.bmp
61.9587402344,Female,1,img_1258.bmp
46.5119628906,Female,1,img_1259.bmp
33.6395196097,Male,1,img_1260.bmp
25.0647401013,Male,1,img_1261.bmp
39.1671428571,Male,1,img_1262.bmp
31.9936734694,Male,1,img_1263.bmp
26.3983673469,Male,1,img_1264.bmp
24.5332653061,Male,1,img_1265.bmp
38.9204152249,Male,1,img_1266.bmp
26.6057525952,Male,1,img_1267.bmp
35.896264445,Female,1,img_1268.bmp
24.5606019887,Female,1,img_1269.bmp
52.4130177515,Female,1,img_1270.bmp
39.9337278107,Female,1,img_1271.bmp
39.9342838049,Female,1,img_1272.bmp
32.1040320784,Female,1,img_1273.bmp
29.9831382662,Male,1,img_1274.bmp
26.0783574688,Male,1,img_1275.bmp
29.950295858,Female,1,img_1276.bmp
20.798816568,Female,1,img_1277.bmp
39.6805795848,Male,1,img_1278.bmp
30.2545415225,Male,1,img_1279.bmp
48.8194444444,Male,1,img_1280.bmp
38.0791666667,Male,1,img_1281.bmp
39.5397153352,Female,1,img_1282.bmp
28.7268135904,Female,1,img_1283.bmp
36.3101536911,Female,1,img_1284.bmp
24.2658100277,Female,1,img_1285.bmp
31.7067346939,Male,1,img_1286.bmp
25.2506122449,Male,1,img_1287.bmp
29.6464100346,Male,1,img_1288.bmp
26.3016868512,Male,1,img_1289.bmp
36.4878892734,Male,1,img_1290.bmp
25.8455882353,Male,1,img_1291.bmp
53.8951900861,Male,1,img_1292.bmp
46.5122873346,Male,1,img_1293.bmp
36.2779133046,Male,1,img_1294.bmp
24.4051416776,Male,1,img_1295.bmp
45.1882460973,Female,1,img_1296.bmp
33.084251607,Female,1,img_1297.bmp
41.3529411765,Male,1,img_1298.bmp
30.4065743945,Male,1,img_1299.bmp
44.9891660368,Female,1,img_1302.bmp
28.1625094482,Female,1,img_1303.bmp
38.9669942051,Female,1,img_1304.bmp
21.2547241119,Female,1,img_1305.bmp
36.6059171598,Male,1,img_1306.bmp
29.950295858,Male,1,img_1307.bmp
40.992194674,Female,1,img_1308.bmp
23.0782828283,Female,1,img_1309.bmp
36.2779133046,Male,1,img_1310.bmp
27.0435353725,Male,1,img_1311.bmp
37.1189164371,Male,1,img_1312.bmp
26.6287878788,Male,1,img_1313.bmp
34.4326530612,Male,1,img_1314.bmp
26.972244898,Male,1,img_1315.bmp
33.7153061224,Female,1,img_1316.bmp
25.8244897959,Female,1,img_1317.bmp
51.3513513514,Male,1,img_1318.bmp
28.2432432432,Male,1,img_1319.bmp
22.8643350412,Male,1,img_1320.bmp
20.3586544888,Male,1,img_1321.bmp
47.4910865078,Male,1,img_1322.bmp
36.9375117283,Male,1,img_1323.bmp
40.3466483012,Female,1,img_1328.bmp
25.8218549128,Female,1,img_1329.bmp
47.2947204277,Female,1,img_1330.bmp
33.6700824237,Female,1,img_1331.bmp
40.7173089775,Male,1,img_1332.bmp
27.7190911116,Male,1,img_1333.bmp
37.3020408163,Male,1,img_1334.bmp
31.5632653061,Male,1,img_1335.bmp
23.6724489796,Male,1,img_1336.bmp
21.5204081633,Male,1,img_1337.bmp
30.6804205515,Male,1,img_1338.bmp
23.7075976989,Male,1,img_1339.bmp
43.5743801653,Male,1,img_1340.bmp
27.4357208448,Male,1,img_1341.bmp
36.8415217939,Female,1,img_1342.bmp
30.9964726631,Female,1,img_1343.bmp
40.0540540541,Male,1,img_1344.bmp
27.6013513514,Male,1,img_1345.bmp
38.3681777778,Male,1,img_1346.bmp
30.3696,Male,1,img_1347.bmp
45.0565019396,Male,1,img_1348.bmp
29.6424354866,Male,1,img_1349.bmp
30.9964726631,Female,1,img_1350.bmp
23.9115646259,Female,1,img_1351.bmp
30.6804205515,Male,1,img_1352.bmp
23.7075976989,Male,1,img_1353.bmp
43.8917793965,Female,1,img_1354.bmp
32.9188345473,Female,1,img_1355.bmp
25.4375,Male,1,img_1356.bmp
22.7598684211,Male,1,img_1357.bmp
27.9765306122,Male,1,img_1358.bmp
23.5289795918,Male,1,img_1359.bmp
58.2366863905,Female,1,img_1360.bmp
34.6092307692,Female,1,img_1361.bmp
35.236132769,Male,1,img_1362.bmp
25.8398306973,Male,1,img_1363.bmp
35.5050505051,Female,1,img_1364.bmp
26.4674012856,Female,1,img_1365.bmp
38.3682334596,Male,1,img_1366.bmp
28.9719313878,Male,1,img_1367.bmp
46.9634986226,Female,1,img_1368.bmp
31.4703856749,Female,1,img_1369.bmp
37.5852082869,Male,1,img_1370.bmp
29.7549565605,Male,1,img_1371.bmp
32.277318641,Female,1,img_1372.bmp
25.8218549128,Female,1,img_1373.bmp
43.0067567568,Male,1,img_1374.bmp
28.6283783784,Male,1,img_1375.bmp
48.8097599683,Male,1,img_1376.bmp
41.6974806586,Male,1,img_1377.bmp
25.6035379813,Female,1,img_1378.bmp
21.7630072841,Female,1,img_1379.bmp
25.1021622694,Male,1,img_1380.bmp
22.5919460425,Male,1,img_1381.bmp
36.7961432507,Female,1,img_1382.bmp
31.9545454545,Female,1,img_1383.bmp
32.0945945946,Male,1,img_1384.bmp
27.472972973,Male,1,img_1385.bmp
37.2348740329,Male,1,img_1386.bmp
27.7518349534,Male,1,img_1387.bmp
51.2482840237,Female,1,img_1388.bmp
45.2582248521,Female,1,img_1389.bmp
38.9669942051,Female,1,img_1390.bmp
27.4540186445,Female,1,img_1391.bmp
36.541752674,Male,1,img_1392.bmp
33.7714392944,Male,1,img_1393.bmp
31.9545454545,Female,1,img_1394.bmp
28.7268135904,Female,1,img_1395.bmp
28.3503465658,Female,1,img_1396.bmp
24.6588951901,Female,1,img_1397.bmp
32.4847721067,Male,1,img_1398.bmp
25.8401596303,Male,1,img_1399.bmp
33.7484626066,Male,1,img_1400.bmp
22.7314024995,Male,1,img_1401.bmp
36.9756738988,Male,1,img_1402.bmp
21.9543063774,Male,1,img_1403.bmp
37.346875,Male,1,img_1404.bmp
24.71484375,Male,1,img_1405.bmp
55.9079973268,Female,1,img_1406.bmp
46.5116952551,Female,1,img_1407.bmp
26.6228558699,Male,1,img_1408.bmp
24.9002004901,Male,1,img_1409.bmp
50.0298438935,Male,1,img_1410.bmp
20.1733241506,Male,1,img_1411.bmp
25.9878176854,Female,1,img_1412.bmp
22.1487082546,Female,1,img_1413.bmp
39.9342838049,Male,1,img_1414.bmp
32.8870572511,Male,1,img_1415.bmp
40.1644736842,Male,1,img_1416.bmp
29.4539473684,Male,1,img_1417.bmp
39.3106122449,Male,1,img_1418.bmp
32.5675510204,Male,1,img_1419.bmp
44.6240234375,Female,1,img_1420.bmp
32.4382324219,Female,1,img_1421.bmp
28.0550304558,Male,1,img_1422.bmp
25.5448435203,Male,1,img_1423.bmp
36.2779133046,Male,1,img_1424.bmp
27.0435353725,Male,1,img_1425.bmp
36.8716326531,Male,1,img_1426.bmp
